Id,Type,Name,Parent,Predecessors
1238,group,group1238,1197,1239
1249,job,job1249,1237,1146
1248,job,job1248,1237,1249
1247,job,job1247,1237,1248
1254,job,job1254,1237,370
1253,job,job1253,1237,1254
1252,job,job1252,1237,1253
1257,job,job1257,1251
1256,job,job1256,1251,1257
1255,job,job1255,1251,1256
1251,group,group1251,1237,1252
1250,job,job1250,1237,1251
1237,group,group1237,1197,1238
1258,job,job1258,1236
1266,job,job1266,1236,566
1265,job,job1265,1236,1266
1264,job,job1264,1236,1265
1263,job,job1263,1236,1264
1262,job,job1262,1236,1263
1261,job,job1261,1236,1262
1260,job,job1260,1236,1261
1259,job,job1259,1236,1260
1236,group,group1236,1197,1237
1235,job,job1235,1197,1236
1234,job,job1234,1197,1235
1233,job,job1233,1197,1234
1232,job,job1232,1197,1233
1231,job,job1231,1197,1232
1230,job,job1230,1197,1231
1197,group,group1197,,902
1196,job,job1196,,1197
1195,job,job1195,,1196
1194,job,job1194,,1195
1193,job,job1193,,1194
1272,job,job1272,,634
1271,job,job1271,,1272
1278,job,job1278,1270,1213
1277,job,job1277,1270,1278
1276,job,job1276,1270,1277
1275,job,job1275,1270,1276
1274,job,job1274,1270,1275
1273,job,job1273,1270,1274
1279,job,job1279,1270,961
1270,group,group1270,,1271
1281,job,job1281,,148
1280,job,job1280,,1281
1284,job,job1284,
1283,job,job1283,,1284
1282,job,job1282,,1283
1269,job,job1269,,1270,1280,1282
1268,job,job1268,,1269
1267,job,job1267,,1268
1290,job,job1290,
1289,job,job1289,,1290
1288,job,job1288,,1289
1287,job,job1287,,1288
1286,job,job1286,,1287
1285,job,job1285,,1286
1293,job,job1293,,656
1292,job,job1292,,1293
1291,group,group1291,,1292
1192,job,job1192,,1193,1267,1285,1291
1191,job,job1191,,1192
1190,job,job1190,,1191
1189,job,job1189,,1190
1188,job,job1188,,1189
1298,job,job1298,,644
1297,job,job1297,,1298
1296,job,job1296,,1297
1300,job,job1300,,99
1299,job,job1299,,1300
1304,job,job1304,
1308,job,job1308,1303
1312,job,job1312,1303,470
1311,job,job1311,1303,1312
1310,job,job1310,1303,1311
1309,job,job1309,1303,1310
1316,job,job1316,1303,1287
1315,job,job1315,1303,1316
1314,job,job1314,1303,1315
1313,job,job1313,1303,1314
1317,job,job1317,1303
1307,job,job1307,1303,1308,1309,1313,1317
1306,job,job1306,1303,1307
1305,job,job1305,1303,1306
1333,job,job1333,1303
1332,job,job1332,1303,1333
1331,job,job1331,1303,1332
1330,job,job1330,1303,1331
1329,job,job1329,1303,1330
1328,job,job1328,1303,1329
1327,job,job1327,1303,1328
1326,job,job1326,1303,1327
1325,job,job1325,1303,1326
1324,job,job1324,1303,1325
1323,job,job1323,1303,1324
1322,job,job1322,1303,1323
1321,job,job1321,1303,1322
1320,job,job1320,1303,1321
1319,job,job1319,1303,1320
1318,job,job1318,1303,1319
1336,job,job1336,1303
1335,job,job1335,1303,1336
1334,job,job1334,1303,1335
1303,group,group1303,,1304
1340,job,job1340,1302
1339,job,job1339,1302,1340
1338,job,job1338,1302,1339
1341,job,job1341,1302,571
1343,job,job1343,1302
1347,job,job1347,1302
1346,job,job1346,1302,1347
1345,job,job1345,1302,1346
1344,job,job1344,1302,351,1345
1354,job,job1354,1302,1289
1362,job,job1362,1353
1361,job,job1361,1353,1362
1360,job,job1360,1353,1361
1359,job,job1359,1353,1360
1358,job,job1358,1353,1359
1357,job,job1357,1353,1358
1356,job,job1356,1353,1357
1368,job,job1368,1353,174
1367,job,job1367,1353,1368
1366,job,job1366,1353,1367
1365,job,job1365,1353,1366
1364,job,job1364,1353,1365
1372,job,job1372,1353
1371,job,job1371,1353,1372
1370,job,job1370,1353,1371
1369,job,job1369,1353,1370
1363,job,job1363,1353,1364,1261,1369
1373,job,job1373,1353
1355,job,job1355,1353,1356,1363,1373
1376,job,job1376,1353
1375,job,job1375,1353,1376
1374,job,job1374,1353,1375
1379,job,job1379,1353,41
1378,job,job1378,1353,1379
1377,job,job1377,1353,1378
1353,group,group1353,1302,1354
1392,group,group1392,1302
1391,job,job1391,1302,1392
1390,job,job1390,1302,1391
1389,job,job1389,1302,1390
1388,job,job1388,1302,1389
1387,job,job1387,1302,1388
1386,job,job1386,1302,1387
1385,job,job1385,1302,1386
1384,job,job1384,1302,1385
1383,job,job1383,1302,1384
1382,job,job1382,1302,1383
1381,job,job1381,1302,1382
1395,job,job1395,1380
1394,job,job1394,1380,1395
1393,job,job1393,1380,1394
1380,group,group1380,1302,1381
1352,job,job1352,1302,1353,1380
1351,job,job1351,1302,1352
1350,job,job1350,1302,1351
1398,job,job1398,1397,897
1400,job,job1400,1397
1402,job,job1402,1397,1364
1401,job,job1401,1397,1402
1404,job,job1404,1397
1403,job,job1403,1397,1404
1399,job,job1399,1397,1400,1401,1403,624
1409,job,job1409,1397
1408,job,job1408,1397,1409
1407,job,job1407,1397,1408
1406,job,job1406,1397,1407
1405,job,job1405,1397,1406
1397,group,group1397,1302,506
1396,job,job1396,1302,1397
1414,job,job1414,1302
1413,job,job1413,1302,1414
1412,job,job1412,1302,1413
1411,job,job1411,1302,1412
1410,job,job1410,1302,1411
1349,job,job1349,1302,1350,1396,1410
1348,job,job1348,1302,1349
1415,job,job1415,1302
1342,job,job1342,1302,1343,1344,1348,1415
1337,job,job1337,1302,135,1338,1341,1342
1419,job,job1419,1302,459
1418,job,job1418,1302,1419
1417,job,job1417,1302,1418
1416,job,job1416,1302,1417
1302,group,group1302,,1303
1301,job,job1301,,1302
1295,job,job1295,,1296,1299,1301
1294,job,job1294,,1295
1421,group,group1421,,1368
1420,job,job1420,,1421
1424,job,job1424,
1429,job,job1429,1423,198
1428,job,job1428,1423,1429
1427,job,job1427,1423,1428
1426,job,job1426,1423,1427
1425,job,job1425,1423,1426
1430,job,job1430,1423,536
1435,job,job1435,1423,1376
1434,job,job1434,1423,1435
1433,job,job1433,1423,1434
1432,job,job1432,1423,1433
1436,job,job1436,1423,139
1431,job,job1431,1423,1232,1432,1436
1423,group,group1423,,1424
1422,job,job1422,,1423
1437,job,job1437,
1441,group,group1441,,953
1443,job,job1443,1440,1211
1442,job,job1442,1440,1443
1440,group,group1440,,1441
1439,job,job1439,,1440
1438,job,job1438,,1439
1445,job,job1445,,353
1444,job,job1444,,1445
1447,job,job1447,,1208
1446,job,job1446,,1447
1449,job,job1449,,1308
1448,job,job1448,,1449,265
1450,job,job1450,,471
1453,job,job1453,
1462,job,job1462,1452,517
1461,job,job1461,1452,1462
1460,job,job1460,1452,1461
1459,job,job1459,1452,1460
1458,job,job1458,1452,1459
1457,job,job1457,1452,1458
1456,job,job1456,1452,1457
1455,job,job1455,1452,1456
1454,job,job1454,1452,1455
1468,job,job1468,1452,1213
1467,job,job1467,1452,1468
1466,job,job1466,1452,1467
1465,job,job1465,1452,1466
1464,job,job1464,1452,1465
1469,job,job1469,1452
1471,job,job1471,1452
1470,job,job1470,1452,1471
1463,job,job1463,1452,1464,1469,1470
1452,group,group1452,,1453
1451,job,job1451,,262,1452
1482,job,job1482,
1481,job,job1481,,1482
1480,job,job1480,,1481
1485,job,job1485,1479
1487,job,job1487,1484,1410
1486,job,job1486,1484,1487
1484,group,group1484,1479,1485
1490,job,job1490,1479
1489,job,job1489,1479,1490
1488,job,job1488,1479,1489
1493,job,job1493,1479,259
1492,job,job1492,1479,1493
1491,job,job1491,1479,1492
1483,job,job1483,1479,1484,1488,1491
1479,group,group1479,,1480
1478,job,job1478,,1479
1477,job,job1477,,1478
1476,job,job1476,,1477
1475,group,group1475,,1476
1474,job,job1474,,1475
1496,job,job1496,,344
1500,job,job1500,1495
1499,job,job1499,1495,1500
1498,job,job1498,1495,1499
1497,job,job1497,1495,1498
1501,job,job1501,1495
1505,job,job1505,1495
1512,job,job1512,1506,1105
1511,job,job1511,1506,1512
1510,job,job1510,1506,1511
1509,job,job1509,1506,1510
1508,job,job1508,1506,1509
1518,job,job1518,1507,538
1517,job,job1517,1507,1518
1516,job,job1516,1507,1517
1515,job,job1515,1507,1516,1461
1514,job,job1514,1507,1515
1513,job,job1513,1507,1514
1525,job,job1525,1507,257
1524,job,job1524,1507,1525
1523,job,job1523,1507,1524
1522,job,job1522,1507,1523
1521,job,job1521,1507,1522
1520,job,job1520,1507,1521
1519,job,job1519,1507,1520
1507,group,group1507,1506,1508
1526,job,job1526,1506,473
1506,group,group1506,1495,1145
1504,job,job1504,1495,1505,1506
1503,job,job1503,1495,1504
1502,job,job1502,1495,1503
1495,group,group1495,,1496
1539,job,job1539,1494
1538,job,job1538,1494,1539
1537,job,job1537,1494,1538
1536,job,job1536,1494,1537
1535,job,job1535,1494,1536
1534,job,job1534,1494,1535
1533,job,job1533,1494,1534
1532,job,job1532,1494,1533
1531,job,job1531,1494,1532
1545,job,job1545,1494,633
1544,job,job1544,1494,1545,1363
1543,job,job1543,1494,1544
1542,job,job1542,1494,1543
1541,job,job1541,1494,1542
1540,job,job1540,1494,1541
1546,job,job1546,1494
1547,job,job1547,1494,456
1530,job,job1530,1494,1531,1540,1546,1547
1529,job,job1529,1494,1530
1528,job,job1528,1494,1529
1527,job,job1527,1494,1528
1551,job,job1551,1494,771
1550,job,job1550,1494,1551
1557,job,job1557,1549,782
1556,job,job1556,1549,1557
1567,job,job1567,1549
1566,job,job1566,1549,1567
1565,job,job1565,1549,1566
1564,job,job1564,1549,1565
1563,job,job1563,1549,1564
1562,job,job1562,1549,1563
1561,job,job1561,1549,1562
1560,job,job1560,1549,1561
1559,job,job1559,1549,1560
1558,job,job1558,1549,1559
1575,job,job1575,1549,62
1574,job,job1574,1549,1575
1573,job,job1573,1549,1574
1572,job,job1572,1549,1573
1571,job,job1571,1549,1572
1570,job,job1570,1549,1571
1569,job,job1569,1549,1570
1568,job,job1568,1549,1569
1555,job,job1555,1549,1556,1558,1568
1554,job,job1554,1549,1555
1553,job,job1553,1549,1554
1552,job,job1552,1549,1553
1549,group,group1549,1494,1550
1548,job,job1548,1494,1549
1494,group,group1494,,1495
1473,job,job1473,,1474,494,1494
1577,job,job1577,
1576,job,job1576,,1493,1577
1579,job,job1579,1472,873
1578,job,job1578,1472,1579
1589,job,job1589,1472,1202
1588,job,job1588,1472,1589
1587,job,job1587,1472,1588
1586,job,job1586,1472,1587
1585,job,job1585,1472,1586
1584,job,job1584,1472,1585
1593,job,job1593,1472,1204
1592,job,job1592,1472,1593
1591,job,job1591,1472,1592
1590,job,job1590,1472,1591
1596,job,job1596,1472,95
1595,job,job1595,1472,1596
1594,job,job1594,1472,1595
1583,job,job1583,1472,558,1584,1590,1594
1582,job,job1582,1472,1583
1597,group,group1597,1472,624
1599,job,job1599,1472,61
1598,job,job1598,1472,1599
1603,job,job1603,1472,1287
1602,job,job1602,1472,1603
1601,group,group1601,1472,1602
1600,job,job1600,1472,1601
1581,job,job1581,1472,1582,1597,1598,1600
1580,job,job1580,1472,1581
1604,job,job1604,1472,1326
1472,group,group1472,,51,1473,1576
1608,job,job1608,,960
1607,job,job1607,,1608
1606,job,job1606,,1607
1613,job,job1613,1605,365
1612,job,job1612,1605,1613
1611,job,job1611,1605,1612
1610,job,job1610,1605,1611
1609,job,job1609,1605,1610
1605,group,group1605,,1606
1622,job,job1622,
1621,job,job1621,,1622
1620,group,group1620,,1621
1619,job,job1619,,1620,489,492
1618,job,job1618,,1619
1624,job,job1624,,370
1623,job,job1623,,1624
1617,job,job1617,,1568,1618,1623
1616,group,group1616,,1617
1628,job,job1628,1626,15
1627,job,job1627,1626,1628
1630,job,job1630,1626,1205
1629,job,job1629,1626,1630
1626,group,group1626,,1247
1625,job,job1625,,1626
1615,job,job1615,,1616,1625
1631,job,job1631,1614,1489
1633,job,job1633,1614,14
1635,job,job1635,1614,1258
1636,job,job1636,1614
1634,job,job1634,1614,677,1635,1636
1640,job,job1640,1614
1639,job,job1639,1614,1640
1638,job,job1638,1614,1639
1637,job,job1637,1614,1638
1645,job,job1645,1614
1644,job,job1644,1614,1645
1643,job,job1643,1614,1644
1642,job,job1642,1614,1643
1641,job,job1641,1614,1642
1632,job,job1632,1614,1633,1634,1637,1641
1648,job,job1648,1614,831
1647,job,job1647,1614,1648
1646,job,job1646,1614,1647
1614,group,group1614,,1615
1649,job,job1649,,260
1656,job,job1656,1655,1400
1659,job,job1659,1655
1660,job,job1660,1655,194
1658,job,job1658,1655,1659,1660
1661,job,job1661,1655
1663,job,job1663,1655,1491
1662,job,job1662,1655,1663
1666,job,job1666,1655
1665,job,job1665,1655,1666
1664,job,job1664,1655,1665
1657,job,job1657,1655,1658,1661,1662,1664
1655,group,group1655,
1654,job,job1654,,1655
1677,job,job1677,1653,1207
1680,job,job1680,1653,458
1679,job,job1679,1653,1680
1678,job,job1678,1653,1679
1682,job,job1682,1653
1681,job,job1681,1653,1682
1683,job,job1683,1653,1212
1676,job,job1676,1653,1677,1678,1681,1683
1675,job,job1675,1653,1676
1674,job,job1674,1653,1675
1673,job,job1673,1653,1674
1672,job,job1672,1653,1673
1671,job,job1671,1653,1672
1670,job,job1670,1653,1671
1669,job,job1669,1653,1670
1668,job,job1668,1653,1669
1667,job,job1667,1653,1668
1653,group,group1653,,1654
1652,job,job1652,,1653
1684,job,job1684,1651
1651,group,group1651,,1652
1650,job,job1650,,1651
1685,job,job1685,
1686,job,job1686,,1145
1689,job,job1689,
1692,job,job1692,1688,1215
1691,job,job1691,1688,1692
1690,job,job1690,1688,1691
1688,group,group1688,,1689
1697,job,job1697,
1696,group,group1696,,1697
1695,job,job1695,,1696
1694,job,job1694,,1695
1700,job,job1700,
1699,job,job1699,,1700
1698,job,job1698,,1699
1693,job,job1693,,1694,1698
1687,job,job1687,,1688,1693
1706,job,job1706,
1716,job,job1716,1705,1361
1715,job,job1715,1705,1716
1714,job,job1714,1705,1715
1713,job,job1713,1705,1714
1717,job,job1717,1705,1260
1721,job,job1721,1705
1720,job,job1720,1705,1721
1719,job,job1719,1705,1720
1718,job,job1718,1705,1719
1712,job,job1712,1705,1713,1717,1718,785
1711,job,job1711,1705,1712
1710,job,job1710,1705,1711
1726,job,job1726,1722,898
1725,job,job1725,1722,1726
1724,job,job1724,1722,1725
1727,job,job1727,1722
1723,job,job1723,1722,1724,1727
1740,job,job1740,1722
1739,job,job1739,1722,1740
1738,job,job1738,1722,1739
1737,job,job1737,1722,1738
1736,job,job1736,1722,1737
1735,job,job1735,1722,1736
1734,job,job1734,1722,1735
1733,job,job1733,1722,1734
1732,job,job1732,1722,1733
1731,job,job1731,1722,1732
1730,job,job1730,1722,1731
1729,job,job1729,1722,1730
1728,job,job1728,1722,1729
1744,job,job1744,1722,827
1743,job,job1743,1722,1744
1742,job,job1742,1722,1743
1741,job,job1741,1722,1742
1722,group,group1722,1705
1751,job,job1751,1705
1750,job,job1750,1705,1751
1753,job,job1753,1705,536
1752,job,job1752,1705,1753
1749,job,job1749,1705,1750,1752
1748,job,job1748,1705,1749
1747,job,job1747,1705,1748
1746,job,job1746,1705,1747
1745,job,job1745,1705,1746
1709,job,job1709,1705,1710,1722,1745
1708,job,job1708,1705,1709
1755,job,job1755,1705
1754,job,job1754,1705,1755
1756,job,job1756,1705,477
1707,job,job1707,1705,1589,1708,1754,1756
1705,group,group1705,,1706
1704,job,job1704,,1705
1703,job,job1703,,1704
1757,job,job1757,1702,1674
1760,job,job1760,1702,1363
1759,job,job1759,1702,1760
1758,job,job1758,1702,1759
1702,group,group1702,,1703
1701,job,job1701,,534,68,1702
1763,job,job1763,,188
1762,job,job1762,,1763
1764,job,job1764,,1232
1761,job,job1761,,1762,1764
1766,job,job1766,,1046
1765,job,job1765,,494,328,1766
1771,job,job1771,,1144
1770,job,job1770,,1771
1769,job,job1769,,1770
1768,job,job1768,,1769
1767,job,job1767,,1768
1777,job,job1777,
1786,job,job1786,,1414
1785,job,job1785,,1786
1784,job,job1784,,1785
1790,job,job1790,1783
1789,job,job1789,1783,1790
1788,job,job1788,1783,1789
1787,job,job1787,1783,1788
1793,job,job1793,1783
1792,job,job1792,1783,1793
1791,job,job1791,1783,1792
1797,job,job1797,1783
1796,job,job1796,1783,1797
1795,job,job1795,1783,1796
1794,job,job1794,1783,1795
1783,group,group1783,,1784
1798,job,job1798,1782,1253
1801,job,job1801,1782
1800,job,job1800,1782,1801
1799,job,job1799,1782,1800
1782,group,group1782,,1783
1808,job,job1808,1807
1807,group,group1807,,1671
1806,job,job1806,,1807
1805,job,job1805,,1806
1804,job,job1804,,1805
1803,job,job1803,,1804
1802,job,job1802,,1803
1818,job,job1818,1781
1817,job,job1817,1781,1818
1816,group,group1816,1781,1817
1822,job,job1822,1815,1120
1821,job,job1821,1815,1822
1820,job,job1820,1815,1821
1819,job,job1819,1815,1820
1815,group,group1815,1781,1816
1814,job,job1814,1781,1815
1813,job,job1813,1781,1814
1812,job,job1812,1781,1813
1811,job,job1811,1781,1812
1810,job,job1810,1781,1811
1823,job,job1823,1781,1275
1827,job,job1827,1781,868
1826,job,job1826,1781,1827
1833,group,group1833,1781
1832,job,job1832,1781,1833
1831,job,job1831,1781,1832
1830,job,job1830,1781,1831
1829,job,job1829,1781,1830
1835,job,job1835,1781,568
1834,job,job1834,1781,1835
1841,job,job1841,1840
1843,job,job1843,1840,452
1842,job,job1842,1840,1843
1845,job,job1845,1840
1844,job,job1844,1840,1845
1840,group,group1840,1781,1239
1839,job,job1839,1781,1840
1838,job,job1838,1781,1839
1837,job,job1837,1781,1838
1836,job,job1836,1781,1837
1848,job,job1848,1781
1847,job,job1847,1781,1848
1846,job,job1846,1781,1847
1828,job,job1828,1781,1829,1834,1836,1846
1849,job,job1849,1781,184
1825,job,job1825,1781,1826,1828,1849
1824,job,job1824,1781,1825
1809,job,job1809,1781,1810,1823,1824,135
1781,group,group1781,,1782,1802
1780,job,job1780,,1781
1779,job,job1779,,1780
1778,job,job1778,,1779
1776,job,job1776,,1777,1778
1775,job,job1775,,1776
1774,job,job1774,,1775
1850,job,job1850,1773,450
1851,job,job1851,1773,243
1855,job,job1855,1773
1854,job,job1854,1773,1525,812,456,1855
1853,job,job1853,1773,1854
1857,job,job1857,1852,250
1856,job,job1856,1852,1857,956
1852,group,group1852,1773,1853
1773,group,group1773,,1774
1858,job,job1858,
1864,job,job1864,1863
1863,group,group1863,,91
1870,job,job1870,1862,1751
1869,job,job1869,1862,1870
1868,job,job1868,1862,1869
1867,job,job1867,1862,1868
1866,job,job1866,1862,1867
1865,job,job1865,1862,1866
1871,job,job1871,1862
1874,job,job1874,1862
1878,job,job1878,1862
1877,job,job1877,1862,1878
1876,job,job1876,1862,1877
